sexo,instrucao,idade,log_saldo_poup_avg,log_tempo_renda,log_renda_liquida,log_tempo_cp
1,medio,40,10.542135251748205,8.804024902413179,6.208590026096629,3.091042453358316
1,medio,30,7.56532191293604,6.625392368007956,7.632401126601453,3.737669618283368
0,superior_pos,24,7.15424028658358,1.9459101490553128,8.006367567650246,3.688879454113936
1,medio,22,3.127856426481032,6.052089168924417,6.862757913051401,3.4339872044851463
1,medio,26,5.792235866997313,7.241366283322318,8.575084669832014,4.30406509320417
1,medio,21,6.983391368683568,3.80666248977032,7.190676034332207,3.784189633918261
1,superior_pos,57,5.70551430750096,8.6628507638386,8.760609847570002,5.4638318050256105
1,medio,37,4.970507503005476,6.35088571671474,7.824046010856292,5.472270673671475
0,medio,36,4.963124311425204,7.820840879907344,7.00397413672268,4.499809670330265
1,medio,32,4.500142948120385,6.990256500493881,7.824046010856292,4.912654885736052
1,medio,28,0.7419373447293773,6.947937068614969,7.738052297689316,0.6931471805599453
0,superior_pos,41,8.060675812503584,8.735203590618699,8.136810863675537,5.6240175061873385
1,medio,24,0.8733832308628786,6.126869184114185,7.824046010856292,3.4339872044851463
1,superior_pos,31,4.610356712675392,7.044032897274685,7.035268599281097,4.204692619390966
0,medio,33,2.6748380668960965,6.710523109452428,7.865187954187467,4.718498871295094
0,ate_fundamental,42,6.561949621179848,8.810459642161918,6.940222469119639,4.442651256490317
1,medio,23,2.5572273113676265,6.329720905522696,8.300280189852664,3.49650756146648
1,medio,33,9.284990411470568,8.340217320947035,8.12058871174027,4.882801922586371
1,medio,35,2.269028309465203,7.855544677915663,6.267200548541362,5.236441962829949
1,superior_pos,34,4.919214208617926,5.666426688112432,7.365180126021013,4.787491742782046
1,medio,20,5.059679394275178,5.613128106388071,7.4073177104694174,3.970291913552122
0,medio,40,9.342499573577074,7.401231264413015,7.519149957669823,4.51085950651685
0,medio,39,7.084088105743044,8.504715669905124,7.365180126021013,4.653960350157523
1,medio,29,4.159117430898142,8.247743887225516,7.285506548522785,4.262679877041316
1,medio,48,11.289959522882569,6.519147287940395,7.109062135687172,5.666426688112432
1,medio,31,5.241508891472376,6.416732282512326,8.043342170441608,4.189654742026425
0,superior_pos,35,7.091038872869975,6.530877627725885,7.824046010856292,3.871201010907891
1,superior_pos,25,7.767592054710099,6.293419278846481,8.408939605975984,4.382026634673881
0,medio,21,7.609614400144104,6.001414877961151,7.387090235656757,2.772588722239781
1,superior_pos,36,1.596352672885445,8.024207485778577,8.641709066113805,2.9444389791664403
1,medio,25,5.447448325775086,6.008813185442595,6.553933404025811,2.995732273553991
1,medio,30,3.601004067611928,5.805134968916488,7.580699752224563,4.962844630259907
0,medio,30,3.445533195482207,5.945420608606575,7.084226422097916,3.8918202981106265
1,medio,22,0.1823215567939546,6.2766434893416445,7.551186867296149,1.0986122886681098
1,medio,27,6.959275047722435,7.785720896534624,7.352441100243583,4.736198448394496
1,medio,25,2.7087166456453704,6.934397209928558,7.724888439323074,4.248495242049359
0,medio,27,10.277733714459387,4.356708826689592,7.084226422097916,4.356708826689592
1,ate_fundamental,41,-0.1278333715098848,6.317164686747284,7.783224016336037,0.6931471805599453
0,medio,31,7.885507929101042,7.531552381407289,7.676473646389156,4.882801922586371
1,superior_pos,37,3.4613513044819024,7.145196134997171,9.03097444300786,5.068904202220232
0,medio,41,1.99197551589856,5.796057750765372,7.313220387090301,4.189654742026425
1,medio,28,3.457577715098263,6.837332814685591,7.853993087224244,4.406719247264253
1,medio,22,7.615054347518988,5.68697535633982,6.6240652277998935,4.174387269895637
0,medio,23,4.708132829045916,7.226936018493289,6.705639094860003,3.4339872044851463
1,medio,23,6.933359670897329,6.278521424165844,7.7306140660637395,3.5263605246161616
0,medio,54,6.437639643463933,6.222576268071369,6.726233402358747,5.442417710521793
1,ate_fundamental,54,7.451639399152558,8.387084506069217,7.600902459542082,4.624972813284271
0,superior_pos,25,6.980271270320873,5.814130531825066,7.231287004327616,4.454347296253507
1,medio,28,6.912623410378997,5.247024072160486,7.652070746116482,2.19722457733622
1,superior_pos,37,3.421326752957321,8.188133414510478,8.392763113038061,4.955827057601261
0,medio,22,4.272769648736932,5.955837369464831,6.760414691083428,4.31748811353631
1,medio,33,4.552296696381023,7.434847875211999,7.306531398939505,4.68213122712422
0,medio,28,2.066862759472976,2.6390573296152584,7.088408778675395,4.02535169073515
1,superior_pos,32,0.2231435513142097,6.226536669287466,6.98933526597456,0.0
1,medio,38,2.860771288119874,8.717027173294824,8.769973211858753,4.976733742420574
1,medio,18,9.405254393175062,3.1354942159291497,7.546974117516527,3.4657359027997265
0,superior_pos,47,7.172086837825668,6.214608098422191,7.798523053625206,4.219507705176107
1,medio,53,9.617109962210783,7.709308333385869,6.876264611890766,5.472270673671475
0,medio,29,0.6523251860396901,7.520234556474628,7.76046702921342,4.787491742782046
1,medio,27,6.899894463570288,8.000349495324684,7.631431664576906,3.784189633918261
0,medio,26,2.10900034392138,7.101675971619444,7.365180126021013,3.784189633918261
0,superior_pos,28,3.302481408722997,6.674561391814426,7.486613313139955,4.7535901911063645
1,medio,25,2.0294631718735947,5.869296913133774,7.720461694599722,4.5217885770490405
1,medio,29,1.0969442315674127,8.346642090221199,7.569411792450712,4.330733340286331
1,medio,27,9.155362931026076,6.481577129276431,6.576469569048224,4.290459441148391
1,superior_pos,37,3.443937535338314,4.90527477843843,8.98343977178426,5.225746673713202
1,medio,36,1.0986122886681098,7.989899374942939,6.956545443151569,0.6931471805599453
0,medio,47,4.618875833044204,7.788211557847076,7.774435510302958,4.634728988229636
0,medio,47,6.54611804321359,6.194405391104672,8.170751423757535,3.912023005428146
0,superior_pos,52,9.285487732350202,5.429345628954441,8.770904744296866,5.616771097666572
1,medio,35,8.242243056109167,7.359467638255621,6.810142450115136,4.343805421853684
1,medio,53,4.473009282385752,6.725033642166843,9.123256265069069,5.552959584921617
0,medio,57,6.860128937308498,5.998936561946683,7.51425465281641,4.204692619390966
1,superior_pos,40,6.359798756877939,8.433811582477187,7.298445101508147,5.318119993844216
1,superior_pos,29,3.3798034889744826,7.682943169878292,8.200562797008564,4.77912349311153
0,superior_pos,45,7.527363556207212,8.223358899479258,8.006367567650246,5.111987788356544
0,medio,41,1.1615870878294985,8.213110697596676,7.590346945602565,4.820281565605037
0,medio,52,1.1410330045520618,8.48632152774915,6.704414354964107,2.9444389791664403
0,medio,32,2.002830439307996,8.339261982923576,7.499423290592229,4.290459441148391
1,medio,21,4.237217602139698,4.8283137373023015,6.400257445308821,3.1354942159291497
1,medio,31,6.503996214753163,6.22455842927536,7.863266724009573,2.995732273553991
0,superior_pos,27,0.418710334858185,5.69035945432406,7.498869733976931,0.0
1,medio,36,2.7954503913830435,6.887552571664617,7.27931883541462,4.564348191467836
1,medio,45,8.109504613229532,5.638354669333745,7.1284959456800365,5.480638923341991
0,superior_pos,36,11.360361991530892,7.069874128458572,7.674617497364363,5.402677381872279
0,superior_pos,58,11.523370821792671,3.1354942159291497,8.281977058867758,4.859812404361672
0,medio,38,2.3978952727983707,8.136518252115291,8.049427057110695,5.375278407684165
0,medio,35,7.871418027071953,8.233768709217097,5.4638318050256105,3.1354942159291497
1,medio,25,6.897507954030587,7.194436851100335,7.947325027016463,3.7612001156935615
0,medio,57,11.60935093170172,7.837159650001675,7.689828668736484,4.382026634673881
1,medio,22,6.929453167958255,7.254177846456518,7.120444372392488,3.970291913552122
0,medio,31,8.160022410284844,6.559615237493242,7.817222785508166,1.6094379124341005
0,superior_pos,29,9.323978384436607,7.392031567514591,7.791109510610028,5.123963979403259
0,superior_pos,35,8.176193320510443,7.368970402194793,8.561210076833012,3.8501476017100575
1,ate_fundamental,27,7.973797887260798,7.791109510610028,7.65728279297819,4.51085950651685
1,superior_pos,41,9.42301006341982,8.164225652265827,7.294377299288821,5.5053315359323625
1,medio,40,6.1914725230200345,6.877296071497429,6.97166860472579,3.9318256327243257
0,superior_pos,26,0.8919980393051105,6.2166061010848646,7.943782692458625,4.442651256490317
1,medio,28,1.3015531326648,6.927557906278317,7.484368643286131,0.0
0,medio,38,7.749365567179705,6.668228248417403,7.824046010856292,4.290459441148391
1,medio,30,8.05912603814287,7.766840537085513,6.104793232414985,4.68213122712422
1,ate_fundamental,48,10.234932889728931,4.382026634673881,7.3864708488298945,3.912023005428146
1,medio,27,1.2809338454620642,6.3080984415095305,7.783224016336037,0.0
1,superior_pos,23,0.7654678421395714,7.555381944240273,7.495541943884256,0.6931471805599453
0,medio,32,0.7861820465271347,8.592486175451668,8.140315540159985,4.934473933130692
0,superior_pos,30,1.937301774518713,7.004881989712859,9.20943996673302,4.382026634673881
0,medio,49,0.636576829071551,6.302618975744905,7.778211474512493,0.6931471805599453
0,ate_fundamental,54,8.926850831898744,7.581719640125308,7.880804344674901,4.418840607796598
1,medio,32,6.147848445730547,7.553286605600419,7.85243908535751,4.174387269895637
1,medio,42,7.698485055452071,8.628197749459149,8.136518252115291,5.5909869805108565
1,medio,32,2.7363136663750693,6.274762021241939,7.693937325509272,4.820281565605037
0,medio,18,5.44753446769395,6.0112671744041615,6.956545443151569,2.772588722239781
1,medio,47,8.329626703989506,6.959398512133975,7.826842098158293,4.110873864173311
0,medio,44,5.44174648963245,8.065893546964274,7.160845906664299,4.382026634673881
0,medio,41,4.260706099437326,8.041412909393047,7.779048644925556,6.212606095751519
0,medio,29,5.897098921072261,7.377758908227872,5.786897381366708,4.418840607796598
1,superior_pos,36,9.357513047778443,8.494333897270154,8.519390774959724,4.442651256490317
1,medio,37,8.02799206374691,8.093156697722637,8.442685139241176,4.6443908991413725
1,medio,52,5.744524465976285,7.9865049385539955,7.812782818577581,5.087596335232384
0,medio,38,7.200462205681664,7.453561871643373,8.006367567650246,4.30406509320417
1,ate_fundamental,38,4.744410253079596,7.980365765111246,8.109224953089955,5.429345628954441
0,medio,28,5.712775251491246,7.15305163493748,7.149131598557407,4.262679877041316
1,ate_fundamental,26,7.547419928418315,8.528528701079983,7.040536390215956,3.58351893845611
1,superior_pos,34,0.8754687373538999,8.249836485425702,8.160518247477505,0.0
0,medio,37,9.718898025841623,3.4011973816621555,7.495541943884256,5.420534999272286
1,medio,27,0.5007752879124892,7.5595594960077,7.171656822768514,4.418840607796598
1,ate_fundamental,44,6.227869772405377,7.726653664847642,7.336285660021297,4.31748811353631
0,superior_pos,56,4.899554746499545,8.218247926685745,8.255568653283746,5.4638318050256105
1,medio,47,4.063713518668578,8.617581365447506,7.7458682297922685,5.484796933490655
1,medio,36,8.820886890865062,4.836281906951478,6.7580945044277305,4.605170185988092
1,superior_pos,56,6.911558039315064,8.523175263093785,9.037176752966994,3.713572066704308
0,superior_pos,39,7.992773924654779,7.946617563244473,8.229244416735913,4.962844630259907
1,medio,45,10.522612718786332,7.177782416195197,7.201916317531627,3.7612001156935615
0,medio,49,6.6231085950738775,7.00850518208228,6.756932389247553,4.356708826689592
1,medio,41,2.2438960966453663,7.96102146588337,6.859614903654202,4.844187086458591
1,medio,28,1.01160091167848,5.1298987149230735,7.456454555176209,5.214935757608986
0,superior_pos,25,8.154750215748916,6.282266746896006,7.489412083508719,4.61512051684126
1,medio,25,3.01135952943969,7.310550158534422,7.2115567333138015,3.9318256327243257
0,medio,25,0.3576744442718159,7.908019444632471,8.09346227450118,4.543294782270004
0,medio,46,11.6950414172957,7.807510042216193,7.21081845347222,4.158883083359672
0,medio,20,5.838808582969778,5.66988092298052,7.4413203897176174,3.871201010907891
0,superior_pos,33,8.53863271356287,6.846943139585379,9.10464646741712,4.852030263919617
1,medio,22,7.39861490210725,6.618738983517219,7.515889085215125,5.19295685089021
1,medio,20,0.8458682675776092,6.679599185844383,7.052721049232323,0.0
1,medio,26,3.9930498440705193,7.385851078125209,7.223295679562314,3.9889840465642745
1,medio,31,0.2311117209633866,6.9957661563048505,7.9247959139564355,5.043425116919247
0,superior_pos,24,1.8025345423960133,5.214935757608986,7.313886831633462,3.4011973816621555
1,superior_pos,36,7.580980325105209,6.324358962381311,7.780720886117918,4.934473933130692
0,superior_pos,31,7.823491857341591,4.454347296253507,8.008698182988528,4.634728988229636
0,superior_pos,38,-0.1984509387238383,7.358830898342354,8.210939733379021,5.476463551931511
0,medio,22,6.232389075717279,6.803505257608338,7.270312886079025,3.555348061489413
0,medio,43,8.266332802900818,8.650499558724462,7.716906135298388,2.19722457733622
0,medio,47,6.932603976951528,6.309918278226516,7.795646536334594,4.919980925828125
1,medio,23,5.106066678676197,7.470793774195062,7.340835554123275,2.3978952727983707
1,medio,39,10.271170485632023,7.572502985020384,7.629489916393995,4.983606621708336
1,medio,56,8.273960446749717,7.13966033596492,8.291045131081729,4.983606621708336
0,ate_fundamental,43,2.316487998163037,4.672828834461906,7.51479976048867,1.791759469228055
0,superior_pos,39,2.9806186357439426,8.102889134640868,9.251194365984448,4.948759890378168
1,medio,40,-0.3011050927839216,8.099554282376364,7.867871490396322,0.6931471805599453
1,medio,21,3.373826184866024,7.065613363597717,7.203405521083095,3.5263605246161616
1,medio,46,4.315619702476283,8.225503097566918,7.928766321626695,4.276666119016055
0,medio,26,9.32645223422206,7.685243607975833,7.863266724009573,4.248495242049359
0,superior_pos,38,8.40735711982705,8.883085524404578,7.9355873855892,4.48863636973214
1,medio,34,6.055612366931734,4.948759890378168,7.718240951959316,2.833213344056216
0,medio,60,5.568649800664705,8.144098463338524,7.371489295214277,4.532599493153256
0,medio,37,9.541820884934754,6.54534966033442,7.703007682479236,5.1647859739235145
1,medio,28,10.482675549066515,5.010635294096256,6.985641817639208,4.532599493153256
0,medio,28,-0.3285040669720361,6.489204931325317,7.329093736246592,0.0
1,superior_pos,39,6.351348087989656,5.899897353582492,8.263074835802596,4.804021044733257
0,superior_pos,33,1.81319474994812,7.479299637782834,8.894258825002703,4.110873864173311
0,superior_pos,24,9.9300997848916,6.1224928095143865,7.329749689041512,4.158883083359672
1,medio,35,7.616778269325266,7.227662498728654,7.285506548522785,3.610917912644224
0,medio,28,6.794748941715421,6.0330862217988015,7.454719949364001,4.499809670330265
0,medio,45,8.18772060002025,8.254008590564844,7.853993087224244,4.564348191467836
1,medio,19,5.202742151625007,5.796057750765372,7.5688956634069955,2.4849066497880004
0,medio,35,6.091649191021744,7.581719640125308,7.473069088032197,4.804021044733257
1,medio,19,9.251287478669584,6.214608098422191,7.717796211013582,4.77912349311153
0,medio,24,7.991453571501,7.316548177182976,7.450660796211539,4.553876891600541
0,medio,37,7.694609081607378,6.248042874508429,7.492203042618741,4.454347296253507
0,medio,53,8.050108497929514,7.334329350300536,7.500529485395295,4.836281906951478
1,medio,42,0.8754687373538999,6.368187186350492,7.824046010856292,0.6931471805599453
0,ate_fundamental,52,3.496052912674834,5.8971538676367405,6.873163834212518,1.9459101490553128
1,medio,28,6.839637024905846,7.477038472319696,7.343426229147367,4.553876891600541
1,medio,50,6.5500083320820695,7.661997558901893,7.587817219993427,3.713572066704308
0,medio,23,8.382902653571026,5.049856007249537,7.353722330399631,4.219507705176107
0,superior_pos,27,1.4350845252893227,6.98933526597456,7.551186867296149,0.0
1,superior_pos,40,3.961003627649768,7.534228326274089,7.793586803371584,4.30406509320417
0,medio,28,6.319652564141498,6.257667587882639,7.83241092718792,4.718498871295094
0,medio,33,6.064087488577834,8.223090551161533,6.144185634125646,3.1780538303479458
0,medio,29,5.939934382563648,7.668561108015897,7.80994708647679,4.382026634673881
0,superior_pos,35,9.003178431674272,5.634789603169249,7.768110378525988,4.406719247264253
1,medio,42,6.3213256928319606,6.327936783729195,8.120886021092838,5.332718793265369
0,superior_pos,28,7.66132941476494,0.0,8.846640813100485,4.61512051684126
1,superior_pos,36,1.045563067578294,6.26530121273771,6.961296045910167,4.976733742420574
0,medio,21,2.9444389791664403,4.820281565605037,7.294377299288821,0.0
0,medio,39,-0.8209805520698302,7.590852123688581,8.645762292210945,3.912023005428146
0,medio,27,4.1713056033582285,6.982862751468942,6.912742820493176,4.564348191467836
0,medio,43,7.539984044572665,7.604396348796338,7.927685045615778,4.653960350157523
0,medio,26,7.349661599983503,7.085064293952548,7.865187954187467,3.828641396489095
1,medio,49,8.17080798324399,7.828038032125829,7.739359202689098,5.3471075307174685
1,medio,22,0.3886579897917832,5.236441962829949,7.0192966537150445,1.0986122886681098
0,medio,34,-1.1394342831883648,7.980023592310645,8.202756381655638,4.564348191467836
1,superior_pos,58,9.765602123408174,8.318254328798846,8.391629968440892,5.420534999272286
1,superior_pos,36,1.4146388341290332,7.620214770574455,8.45126704130007,4.691347882229144
1,medio,30,9.810953316232991,7.627544390488503,7.462789157412448,3.951243718581428
0,medio,27,-0.0725706928348353,7.771067086065406,7.724888439323074,3.9889840465642745
1,medio,40,6.572016773114667,7.937374696163295,7.24850407237061,4.653960350157523
0,superior_pos,40,11.3302812561297,8.290041618704489,8.07215530818825,5.393627546352362
1,medio,32,8.933702421408945,5.934894195619588,7.1592919047975645,3.871201010907891
0,medio,43,5.688431922151257,6.52795791762255,7.40184157874383,5.594711379601839
1,medio,26,7.870950588901218,7.30854279753919,8.346404870435956,4.68213122712422
0,medio,34,4.342895917470844,8.241966560231802,7.582229194276461,4.248495242049359
1,medio,34,7.539258412037805,6.35088571671474,7.867871490396322,4.762173934797756
1,medio,62,1.8648550242986053,4.189654742026425,8.498418036089904,5.765191102784844
0,superior_pos,55,3.2859735684006948,6.289715570908998,8.227108234348146,3.9889840465642745
0,medio,47,5.187525460893004,6.774223886357614,7.78155595923534,5.375278407684165
1,medio,35,6.974184199687986,8.54461378699223,7.863266724009573,4.189654742026425
0,medio,35,1.5602476682433286,1.6094379124341005,7.117205503164344,4.51085950651685
1,medio,40,7.053577084113974,6.774223886357614,7.805474625270857,5.375278407684165
0,superior_pos,40,9.48598984215161,7.905810312658931,7.622663951323595,5.424950017481403
1,superior_pos,33,5.292047753534441,8.58615939588096,8.722580021141189,4.634728988229636
1,medio,20,1.0986122886681098,6.327936783729195,7.890956716138919,0.0
0,superior_pos,40,7.682915532462757,7.870547844507712,6.124683390894205,4.04305126783455
0,medio,34,8.449366068751443,8.254528881939745,7.757051142032013,4.465908118654584
0,superior_pos,43,2.5160822672564502,5.081404364984463,8.020270472819238,5.117993812416755
0,medio,31,-1.203972804325936,2.4849066497880004,8.092239406724211,0.6931471805599453
0,ate_fundamental,47,0.7419373447293773,4.02535169073515,7.27655640271871,1.0986122886681098
1,medio,27,9.243489807550112,6.261491684321042,7.824046010856292,1.0986122886681098
1,medio,33,-0.1743533871447778,8.054840221101024,7.4489161025442,0.6931471805599453
0,superior_pos,28,2.4168062370840686,7.02197642307216,8.195885391314796,3.9318256327243257
1,superior_pos,34,8.340810365400388,7.219642040130735,7.334329350300536,5.0238805208462765
0,medio,52,4.541271460137859,7.32052696227274,7.578145472419466,3.970291913552122
1,superior_pos,24,0.4855078157817008,7.493317248862145,8.114025442356757,1.0986122886681098
0,medio,19,0.3293037471426003,6.692083742506628,7.961718815981363,3.258096538021482
0,medio,46,10.631183974975164,6.295266001439646,7.090076835776092,4.343805421853684
1,ate_fundamental,32,8.500605371086193,6.144185634125646,7.552762084214147,4.330733340286331
0,medio,53,3.0414223994711067,7.635303886259415,8.049427057110695,3.49650756146648
1,medio,35,10.377160690890582,7.2868764117507,7.877397186353287,4.204692619390966
1,superior_pos,29,0.85015092936961,7.157735484249907,7.379008127628304,5.153291594497779
0,superior_pos,40,0.9783261227936078,6.304448802421981,7.9294865233142895,0.0
1,medio,23,1.4350845252893227,6.218600119691729,6.956545443151569,0.0
0,medio,37,4.829433110570218,7.125283091510712,6.968850378341948,4.30406509320417
0,medio,41,5.538750586399207,8.032035314398824,7.643003635560718,3.6375861597263857
1,superior_pos,36,6.1879971469959,7.496652438168283,7.873978379604501,4.248495242049359
1,medio,57,8.886572985864888,6.863803391452954,7.289610521451167,4.997212273764115
0,superior_pos,45,6.015437388530102,6.091309882077698,6.875232087276577,4.23410650459726
1,medio,34,6.634948682648827,7.497761700622568,7.234898420314831,4.31748811353631
1,superior_pos,36,2.046401687601636,6.661854740545311,8.05356916913454,4.859812404361672
1,medio,35,7.353552661717342,8.53168763756669,8.001019961323651,1.0986122886681098
1,superior_pos,25,2.9407479652212314,7.259116128097101,7.586803535162581,4.394449154672439
1,medio,41,1.979621206397625,7.129297548929373,7.796057974316123,4.5217885770490405
0,medio,25,3.236715742996532,7.1891677384203225,7.693025748417888,4.430816798843313
0,superior_pos,29,5.496450754858079,7.321188556739478,7.208600337960199,3.737669618283368
1,medio,31,0.4054651081081644,6.318968113746434,7.428333194190806,0.6931471805599453
0,medio,36,5.169204768085225,7.821242083523558,7.473069088032197,2.3978952727983707
1,medio,22,4.532438189821993,7.355001921105257,7.1785454837637,3.218875824868201
0,superior_pos,59,2.670694414558441,7.817222785508166,8.348774539791274,5.198497031265826
1,medio,54,1.3164082336557243,8.24354550792826,7.102499355774649,5.525452939131784
0,medio,22,4.21980177957905,4.927253685157205,6.298949246855942,1.9459101490553128
1,medio,34,7.442917354359731,8.48879371689454,7.438971592395862,4.499809670330265
0,medio,26,5.206804966041929,7.633853559681768,7.1308988302963465,2.3978952727983707
0,medio,24,-1.1086626245216111,5.147494476813453,7.136483208590247,3.737669618283368
1,superior_pos,43,8.583267407770059,7.076653815443951,8.868835492826895,3.688879454113936
1,medio,26,1.0986122886681098,7.751475318021456,7.551186867296149,0.0
1,superior_pos,38,5.9709556704764415,8.729073550451737,8.271292652979412,5.198497031265826
1,medio,19,5.71676450887937,6.20455776256869,7.679251425953058,2.8903717578961645
1,medio,25,4.151984341668515,6.442540166468199,6.5998704992128365,4.219507705176107
0,medio,24,1.4350845252893227,5.993961427306569,7.826044013518965,0.0
1,medio,27,5.054014017398201,7.565793282428515,7.708410667257367,4.02535169073515
0,superior_pos,38,0.6070444815065336,8.857941984804711,8.587278798982926,5.54907608489522
1,medio,28,7.807217197389319,6.706862336602747,7.783224016336037,2.19722457733622
1,medio,47,6.273923628457644,8.056109659545061,7.658227526161352,5.605802066295998
1,superior_pos,32,7.518585501052865,6.324358962381311,7.783224016336037,4.634728988229636
1,medio,49,6.27589132683909,8.574140471857987,8.707152175339404,5.568344503761097
0,medio,45,5.2526921885217615,3.218875824868201,8.160518247477505,5.645446897643238
0,superior_pos,22,4.933034048072704,7.340186835320115,7.05444965813294,0.6931471805599453
0,superior_pos,31,5.310443546345877,7.293697720601438,7.666221925662725,3.784189633918261
0,medio,24,8.000656289304874,6.212606095751519,8.312135107648412,5.087596335232384
1,medio,21,1.5983769650746755,7.220373836723949,7.401231264413015,3.5263605246161616
1,ate_fundamental,45,1.983756291545428,6.883462586413092,7.584264818389059,5.438079308923196
1,superior_pos,37,2.080690761080268,6.5998704992128365,8.138856750696325,4.700480365792417
1,medio,25,7.887839254343455,6.818924065275521,7.443663683115591,3.9889840465642745
0,medio,30,4.785489740111373,7.76046702921342,7.223295679562314,4.6443908991413725
0,superior_pos,30,5.265923298737032,6.769641976852503,7.783224016336037,3.80666248977032
1,ate_fundamental,47,7.848410764828851,7.537962659768208,7.45182223652793,5.3612921657094255
1,medio,34,1.0385083645984043,4.844187086458591,7.560601162768557,0.6931471805599453
0,medio,27,11.136310680036232,6.621405651764134,7.789454566086673,3.6635616461296463
1,medio,28,6.167275371674689,7.696212639346407,7.812782818577581,4.77912349311153
1,superior_pos,22,6.263350642410182,7.539027055823995,7.621195162809845,4.189654742026425
1,medio,43,8.058805040549178,7.783640596221253,7.202661196523238,4.700480365792417
1,superior_pos,35,0.2851789422336624,8.240385115516334,8.491670234185152,5.288267030694535
1,medio,35,4.426222929833086,8.09101504171053,7.855157005881344,4.204692619390966
0,superior_pos,33,7.354704562320509,8.170751423757535,7.423568444259167,4.356708826689592
0,medio,40,8.286064090301817,1.9459101490553128,7.625595072132453,5.455321115357702
0,medio,45,0.2311117209633866,8.136518252115291,7.972466015974565,4.919980925828125
1,medio,21,1.5040773967762742,6.70808408385307,7.7284157798410416,0.0
1,medio,30,7.462921180843929,7.492760300922379,7.66105638236183,4.532599493153256
1,medio,39,8.024338452971483,7.581209826196346,7.747164966520335,5.342334251964811
0,superior_pos,23,5.64707101973876,7.562681246721884,7.70210434005105,4.477336814478207
1,medio,31,6.9600820391599045,6.831953565565855,7.371489295214277,3.828641396489095
0,medio,49,4.927434828170108,8.026823576217629,7.554858521040676,4.68213122712422
1,medio,23,7.531402316557554,6.297109319933935,7.803026643632217,3.9318256327243257
1,medio,34,5.095221510537605,6.295266001439646,8.006367567650246,5.225746673713202
0,superior_pos,38,1.425515074273172,7.290974778142981,8.204945165019208,0.6931471805599453
0,superior_pos,32,4.859192056947237,7.344072850573066,7.859026979751538,4.48863636973214
1,medio,31,9.554477444263611,8.485496104672983,8.1886891244442,5.0238805208462765
0,medio,25,7.3398233688848356,5.755742213586912,6.77078942390898,3.8501476017100575
1,medio,32,2.5197105719826927,7.452402451223638,8.083328608786376,5.41164605185504
1,ate_fundamental,32,0.4054651081081644,7.539027055823995,6.956545443151569,0.6931471805599453
1,ate_fundamental,59,8.394392588798055,8.253488028345904,8.263332667439967,5.468060141135132
1,superior_pos,27,6.091547410426692,6.733401891837359,7.814399633804487,3.737669618283368
0,medio,23,8.45989770935934,7.552237287560802,7.793999089503996,2.302585092994046
1,superior_pos,25,7.598517116872953,6.194405391104672,7.244941546337007,4.48863636973214
1,medio,36,2.828200802232672,7.646353722445999,5.049856007249537,3.295836866004329
1,medio,28,5.094976442530006,6.194405391104672,7.467371066917559,2.4849066497880004
0,superior_pos,25,7.680198734858134,5.583496308781699,7.768956044538332,3.367295829986474
1,superior_pos,27,5.413942520095043,6.513230110912307,7.889459149404524,3.091042453358316
0,medio,31,7.160477049825103,7.076653815443951,7.729735331385051,4.700480365792417
0,medio,20,3.299902663510574,6.755768921984255,6.956545443151569,5.3471075307174685
1,medio,42,8.258640055364134,6.888572459565364,6.459904454377535,3.1354942159291497
1,medio,18,-0.5621189181535413,3.4011973816621555,7.117205503164344,0.6931471805599453
0,ate_fundamental,60,8.21155893853495,5.402677381872279,7.116394144093465,5.0369526024136295
1,medio,24,6.628193481013123,6.621405651764134,7.862112211662748,4.499809670330265
0,medio,25,7.06068664431895,1.6094379124341005,7.214504414151143,4.30406509320417
0,medio,38,5.422148740738623,7.876638460975463,7.150701457592526,4.5217885770490405
0,superior_pos,21,8.32250710794208,6.413458957167357,7.863266724009573,2.8903717578961645
0,superior_pos,44,6.235420020130934,7.793999089503996,7.581209826196346,5.14166355650266
1,superior_pos,41,4.870108058959279,9.010180657052349,7.293697720601438,3.4657359027997265
0,superior_pos,39,4.30406509320417,7.260522598089852,8.699514748210191,4.691347882229144
0,medio,35,1.0801088171035502,5.093750200806762,7.652545692693921,4.406719247264253
1,medio,28,6.966321312771231,7.477038472319696,7.745002803515839,3.295836866004329
1,medio,27,7.08560853443654,7.331714969726466,7.783224016336037,4.382026634673881
0,superior_pos,27,6.5000651974553865,6.588926477533519,7.90100705199242,4.382026634673881
1,superior_pos,35,2.113842968397168,0.0,7.991253929840199,3.6375861597263857
1,medio,41,11.132010300739154,6.71174039505618,6.870053411798126,3.5263605246161616
0,superior_pos,25,0.4054651081081644,7.080867896690782,7.969357742016346,0.6931471805599453
0,medio,40,7.590458106680134,6.628041376179533,8.643120748014027,5.308267697401205
1,medio,29,3.0469005601283903,5.241747015059643,8.90136656405678,2.70805020110221
0,medio,52,6.290624248845215,8.504715669905124,7.400009517162692,3.58351893845611
0,medio,29,4.584661309356551,7.331060305218632,6.923628628138427,3.332204510175204
1,medio,37,11.084653700986792,7.569927655242652,6.720220155135295,5.393627546352362
0,superior_pos,33,3.847377811934615,6.037870919922137,6.910750787961936,2.833213344056216
1,medio,23,0.9400072584914712,7.85670679309584,7.252762418053187,3.688879454113936
0,medio,29,0.8241754429663494,5.683579767338681,7.602900462204755,0.6931471805599453
