sexo,instrucao,idade,log_saldo_poup_avg,log_tempo_renda,log_renda_liquida,log_tempo_cp
1,medio,20,9.60176672968881,8.119100837637486,7.783224016336037,3.4339872044851463
0,medio,42,9.296492838541171,7.891330757661889,7.557472901614746,0.0
1,ate_fundamental,48,7.827388418782325,7.484368643286131,7.069874128458572,4.189654742026425
0,medio,25,8.227375506834035,6.226536669287466,8.035602692918582,4.68213122712422
0,superior_pos,25,0.7861820465271347,5.25227342804663,6.873163834212518,3.828641396489095
0,medio,44,7.795518956180131,8.161089512845797,7.24422751560335,5.170483995038151
0,medio,38,7.417421230588222,7.51425465281641,7.059617628291383,5.093750200806762
0,medio,28,6.205072781438853,7.285506548522785,7.21890970761906,3.9318256327243257
1,medio,36,4.797937000643585,7.047517221357296,8.069029328774958,5.231108616854587
1,medio,38,-0.0943106794712412,6.776506992372183,8.069968149059841,3.8918202981106265
0,medio,32,9.905120967786804,6.966024187106113,7.471932078245122,4.356708826689592
1,superior_pos,39,5.0049189871001465,6.93537044601511,8.705662478796427,5.5093883366279774
0,medio,26,9.012363711008769,6.843749949006225,6.873163834212518,3.80666248977032
1,medio,27,5.994086107812933,5.762051382780177,7.727094484779841,4.3694478524670215
1,medio,40,9.92634971037811,7.87587915949631,8.585972706811063,0.6931471805599453
0,superior_pos,27,4.309859086371819,7.127693699347399,8.128585200374497,3.951243718581428
1,superior_pos,24,3.4553698605505483,6.408528791059498,7.859413154693583,2.079441541679836
0,medio,31,5.994298029003976,7.32052696227274,6.826545223556594,3.688879454113936
0,superior_pos,26,4.339314834762417,6.35088571671474,6.405228458030842,2.772588722239781
0,superior_pos,31,4.358630056867486,8.192016914536875,8.173293438966228,5.068904202220232
0,medio,35,7.443028607302193,6.520621127558696,8.754002933494261,5.135798437050262
1,medio,56,8.904932793517421,7.854381210652365,7.6577552711348655,5.472270673671475
0,medio,46,-0.9545119446943529,6.393590753950631,7.291656209174461,0.6931471805599453
1,superior_pos,33,5.03425415969489,5.375278407684165,7.493873886783559,3.332204510175204
1,ate_fundamental,47,6.359089322232966,6.996681488176539,7.732807530422021,3.555348061489413
0,medio,27,7.785325972344542,7.637234388789473,7.232733136177615,4.5217885770490405
0,medio,48,0.2851789422336624,7.784889295655098,7.347299700743164,0.6931471805599453
1,ate_fundamental,25,8.639028450159918,6.620073206530356,8.097426298597213,5.41610040220442
0,medio,23,5.238142643511966,5.365976015021851,7.85049318087114,3.9318256327243257
1,medio,24,-0.8915981192837836,5.389071729816501,7.257707677160043,4.060443010546419
1,medio,25,5.028769864291738,7.157735484249907,7.278628942320682,4.499809670330265
0,medio,58,9.310246338591927,4.343805421853684,7.065613363597717,5.517452896464707
0,medio,32,7.946412305096242,6.530877627725885,7.293017679772782,5.0369526024136295
0,superior_pos,30,8.07325956718366,6.598509028614515,8.006367567650246,3.295836866004329
0,superior_pos,39,5.71224655306833,5.198497031265826,8.041091003708633,4.997212273764115
0,medio,46,6.045384389097412,5.099866427824199,7.526178913346146,1.6094379124341005
0,medio,37,6.625624436568681,7.317876198626496,8.01102337918644,4.343805421853684
1,medio,32,1.091923300517313,8.113426639943654,6.695798917058491,0.6931471805599453
0,medio,27,7.575241002773723,7.850882664809852,7.052721049232323,4.248495242049359
0,superior_pos,23,6.6245299272472975,7.436027816351848,7.725771441587952,4.04305126783455
1,medio,26,7.499019224463801,7.31455283232408,7.449498005382849,3.80666248977032
1,medio,30,3.540669426948749,6.1779441140506,7.0707241072602764,3.091042453358316
1,medio,26,6.129736249191681,7.578656850594762,7.057036981697891,4.394449154672439
1,medio,24,4.955439658628306,7.134093721192866,6.2422232654551655,3.713572066704308
1,medio,37,6.986178213993476,6.375024819828097,7.398174092970465,3.737669618283368
1,medio,23,0.9400072584914712,7.85670679309584,7.252762418053187,3.688879454113936
0,superior_pos,27,5.611520976229896,5.056245805348308,7.40671073017764,4.356708826689592
0,medio,34,10.373931865916346,7.501082124259871,6.75343791859778,5.147494476813453
0,superior_pos,19,6.555307103942536,6.507277712385012,7.014814351275545,3.091042453358316
1,superior_pos,36,3.76096753050819,5.863631175598097,8.147867129923947,3.6375861597263857
1,medio,36,7.103264495079665,7.647308832356238,7.830425617820331,4.7535901911063645
1,medio,48,7.695155262338502,7.489412083508719,7.344072850573066,5.820082930352362
1,medio,37,5.654312079181905,5.652489180268651,7.60688453121963,3.970291913552122
1,medio,33,7.722252459344554,6.776506992372183,7.824046010856292,3.80666248977032
1,medio,29,6.813851110280789,6.638567789166521,7.663407664893479,3.871201010907891
1,medio,26,-0.7133498878774648,6.126869184114185,7.403061091090091,0.0
1,medio,33,-0.3856624808119846,6.38856140554563,7.628031126930335,4.060443010546419
0,medio,55,8.570262757299096,8.319473692442186,5.214935757608986,5.468060141135132
1,medio,27,-2.525728644308256,6.684611727667927,7.350516171833998,4.663439094112067
0,medio,34,7.188408960054778,5.762051382780177,6.882437470997847,4.51085950651685
1,superior_pos,39,5.522020761120761,8.043342170441608,7.254177846456518,5.3230099791384085
1,superior_pos,61,9.51200263950942,8.25582842728183,7.551186867296149,3.80666248977032
1,medio,18,4.120661870539474,4.852030263919617,6.951772164398911,4.127134385045092
1,superior_pos,25,6.960006114780549,7.826842098158293,7.088408778675395,4.02535169073515
1,medio,34,7.442917354359731,8.48879371689454,7.438971592395862,4.499809670330265
1,superior_pos,44,4.235916459842499,7.317212408359839,7.213031659834869,5.480638923341991
0,medio,36,4.402196841463264,7.549609165154532,7.465082736399547,4.653960350157523
0,medio,30,5.170881643238353,7.583247524303362,7.473069088032197,4.454347296253507
1,medio,39,9.796797264233543,6.761572768804055,8.030409562130485,3.737669618283368
0,medio,37,7.011507001225543,7.792761720816526,7.595387278853972,3.4011973816621555
1,superior_pos,38,-0.8209805520698302,8.029432840581244,8.236685322712457,5.262690188904886
1,medio,26,6.218898879839348,7.284134806195205,6.448889394146858,4.499809670330265
1,superior_pos,35,2.834095307952869,6.951772164398911,9.027618735160887,4.955827057601261
1,medio,20,3.76317490869173,6.904750769961838,6.955592608396297,3.9318256327243257
0,medio,48,5.757291645508461,7.013915474810528,7.720461694599722,4.770684624465665
0,medio,35,9.553986457755522,7.680637427560936,7.236339342754344,4.499809670330265
0,ate_fundamental,54,5.595305998320117,2.833213344056216,7.635303886259415,5.278114659230517
1,medio,25,2.0881534822818573,5.153291594497779,7.424761761823209,3.332204510175204
1,medio,35,3.7289411596877824,6.354370040797351,7.86940171257709,4.04305126783455
0,medio,26,1.0681530811834012,7.611347717403621,7.502738210754851,4.418840607796598
0,ate_fundamental,60,8.21155893853495,5.402677381872279,7.116394144093465,5.0369526024136295
1,medio,24,-2.302585092994045,5.808142489980444,7.374629015218945,4.859812404361672
1,superior_pos,31,-0.7339691750802004,6.955592608396297,7.776954403322442,5.272999558563747
1,medio,50,2.272125885509337,6.694562058521095,7.70210434005105,4.543294782270004
0,medio,26,9.9544023628076,7.647308832356238,8.349011198176003,4.77912349311153
0,medio,43,5.025556746773257,7.484368643286131,7.347299700743164,4.356708826689592
1,medio,37,4.267316996289947,8.29853954537488,8.11162807830774,4.23410650459726
0,medio,25,4.324132656254979,7.068172000388042,7.550661243105336,3.218875824868201
1,ate_fundamental,42,7.2596684034326975,6.194405391104672,6.663132695990803,3.218875824868201
1,medio,40,1.0647107369924282,7.01211529430638,7.473069088032197,0.0
0,medio,49,8.210407127565375,8.83127373772255,7.372118028337787,5.049856007249537
1,ate_fundamental,59,1.786746927404511,7.954723334497908,6.9363427358340495,0.6931471805599453
0,superior_pos,33,1.3310458868894122,6.253828811575473,7.618742377670413,4.691347882229144
1,medio,28,7.334251018250939,5.631211781821365,7.608374474380783,4.262679877041316
1,ate_fundamental,54,7.451639399152558,8.387084506069217,7.600902459542082,4.624972813284271
1,medio,45,6.940783782995926,8.604654467186231,7.79934339821592,4.867534450455582
0,medio,34,6.218639959535563,7.681099001536359,8.511175119090675,5.1647859739235145
0,superior_pos,32,6.958609977200448,7.740229524763182,7.925518979786926,4.844187086458591
1,medio,22,7.615054347518988,5.68697535633982,6.6240652277998935,4.174387269895637
1,medio,18,2.3263016196113617,6.774223886357614,6.985641817639208,2.3978952727983707
1,medio,37,7.627193793496151,7.039660349862076,7.68662133494462,4.0943445622221
0,medio,20,4.824024551883872,6.70073110954781,6.96979066990159,3.8501476017100575
0,superior_pos,33,8.558926130900113,6.248042874508429,7.682482446534506,4.442651256490317
1,medio,30,2.817801065061329,7.375255778009754,7.584264818389059,4.219507705176107
1,medio,28,0.9895411936137476,6.008813185442595,6.815639990074331,3.912023005428146
0,medio,27,6.088545884758545,7.113142108707088,7.826044013518965,4.787491742782046
1,medio,39,6.236594613807673,7.462214939768189,8.992184362173012,5.117993812416755
0,medio,47,4.870951681986535,8.044305406990638,7.563200592358071,4.543294782270004
1,medio,37,-0.3856624808119846,5.049856007249537,7.410951875583635,0.6931471805599453
0,medio,24,5.307648693976921,6.371611847231857,7.841885928984623,4.07753744390572
1,medio,38,6.130051886864025,8.246433786160365,7.672292455628756,5.3612921657094255
1,medio,27,1.7209792871670078,7.1284959456800365,8.125630988477065,4.844187086458591
0,medio,34,8.776938645174996,5.438079308923196,7.5126175446745105,3.970291913552122
1,medio,33,6.786660515604078,7.077498053569231,7.601901959875166,3.091042453358316
1,medio,29,3.541828511401901,5.389071729816501,7.643961949002529,4.700480365792417
1,medio,45,1.786746927404511,6.47543271670409,7.324489979348532,1.0986122886681098
1,medio,26,7.686680993559686,6.899723107284872,6.968850378341948,4.007333185232471
1,superior_pos,28,0.412109650826833,7.60489448081162,7.900266036767701,4.624972813284271
1,superior_pos,36,11.618796320382566,7.756195343948118,8.523970175695261,5.3612921657094255
1,superior_pos,39,-3.506557897319982,8.516192691082654,7.477038472319696,5.484796933490655
1,superior_pos,26,9.303710489257456,6.983789965258135,8.19229373114764,4.736198448394496
0,medio,50,5.54332025221514,7.089243155027514,7.213031659834869,4.30406509320417
1,superior_pos,24,7.846040352238561,6.406879986069314,8.498010371999463,3.8918202981106265
0,superior_pos,42,3.213260086082565,7.430114138561801,8.830981510952498,0.0
1,superior_pos,62,6.094889440657428,8.7417757069247,7.138866999945524,5.676753802268282
1,medio,44,7.334743755284547,7.52131798019924,7.416979621381154,4.110873864173311
1,medio,25,9.545827480661028,7.127693699347399,7.783224016336037,4.406719247264253
0,medio,36,10.218104477974926,8.541690663016626,7.76004068088038,5.010635294096256
1,superior_pos,31,5.852015680719422,6.186208623900494,6.42648845745769,2.9444389791664403
0,medio,19,7.831297654020398,6.450470422144176,6.956545443151569,2.19722457733622
0,superior_pos,33,3.218275644796168,7.215975002651466,7.565793282428515,4.394449154672439
1,medio,37,1.4504421809436423,6.984716320118266,7.430114138561801,3.713572066704308
1,medio,22,7.342921574016672,5.231108616854587,6.823286122355687,3.871201010907891
1,superior_pos,32,5.17221544975039,7.543273346705446,8.699514748210191,3.9318256327243257
0,superior_pos,33,-0.2484613592984996,6.4457198193855785,8.160518247477505,1.0986122886681098
0,superior_pos,36,7.513267251646773,7.198931240688173,7.448333860897476,5.081404364984463
0,medio,43,7.792439754009347,8.290794347381356,6.873163834212518,2.9444389791664403
0,medio,38,6.221166544719438,3.9889840465642745,7.020190708311925,4.605170185988092
0,superior_pos,18,0.9516578757114464,5.187385805840755,8.098034756176071,1.0986122886681098
0,medio,28,9.049696154695054,5.111987788356544,7.562161631225652,5.081404364984463
0,superior_pos,25,7.895056046498981,5.37989735354046,7.585788821732034,2.19722457733622
0,medio,18,2.362739015813793,1.9459101490553128,7.24422751560335,5.278114659230517
1,medio,34,1.708377860289004,8.143226750367445,7.699842407396986,4.948759890378168
1,medio,23,2.2132072818428288,4.962844630259907,7.273786317844895,3.1354942159291497
0,medio,26,7.567257771425856,4.6443908991413725,7.81035268372429,3.1780538303479458
1,medio,21,2.93677813071032,7.067319848653476,7.240649694255466,4.553876891600541
0,medio,34,7.083006063345555,5.755742213586912,7.499423290592229,5.231108616854587
1,superior_pos,53,8.408903946771002,8.512783482927537,8.19891444498699,3.218875824868201
1,superior_pos,47,11.271304502872416,6.470799503782602,8.006367567650246,5.043425116919247
1,medio,21,1.791759469228055,6.985641817639208,7.688455356549944,0.6931471805599453
1,medio,25,3.150811093954071,7.098375638590786,7.1049654482698426,3.951243718581428
1,superior_pos,39,10.244526844266412,7.243512974665482,8.22282213081366,4.290459441148391
0,medio,52,9.772484959800256,6.437751649736401,8.196436811235028,5.147494476813453
1,superior_pos,26,6.090812020608681,3.4011973816621555,7.240649694255466,4.691347882229144
1,medio,20,3.200711854240529,5.541263545158426,7.252053951852814,1.0986122886681098
1,medio,33,5.965915943261607,7.136483208590247,7.57455848420248,5.204006687076795
1,medio,35,1.5706970841176695,5.8944028342648505,7.384610383176974,4.02535169073515
0,superior_pos,37,-0.7550225842780328,8.063692634269517,9.13399913871946,0.0
1,medio,21,2.844909383819408,6.261491684321042,7.629489916393995,3.737669618283368
0,superior_pos,52,7.311251783995456,8.372860820526318,7.812782818577581,5.1647859739235145
0,superior_pos,30,7.3336894589296415,7.113142108707088,7.928406026180535,5.017279836814924
1,medio,39,1.3862943611198906,4.61512051684126,7.513163545234075,0.0
0,medio,32,7.400501449933654,5.976350909297934,7.687538766201629,5.075173815233827
0,medio,30,7.873595886371966,7.601901959875166,7.321849713788356,3.737669618283368
0,medio,27,5.4424393553091885,7.607381425639791,7.473069088032197,4.189654742026425
1,medio,40,2.7070497007686263,6.423246963533519,7.1308988302963465,4.564348191467836
0,superior_pos,25,-0.7985076962177716,6.794586580876499,7.52131798019924,0.6931471805599453
1,medio,27,3.7917744328319705,6.827629234502852,7.351799869057777,2.8903717578961645
0,medio,38,7.124248767562443,7.970740390007095,7.22983877815125,2.19722457733622
0,medio,39,9.643439453684964,8.271036865792954,8.039157390473237,4.564348191467836
1,superior_pos,44,6.611355315910633,6.263398262591624,7.337587743538596,5.375278407684165
1,medio,29,0.4317824164255378,6.760414691083428,7.464509834636527,3.688879454113936
0,medio,27,-1.7719568419318752,7.052721049232323,7.493317248862145,0.6931471805599453
0,medio,54,5.654417145110872,7.641564441260972,7.516433302915632,4.454347296253507
1,medio,51,0.5538851132264376,7.926602599181384,7.311886164077165,0.0
0,medio,34,3.951436007784981,8.005033344637111,5.568344503761097,5.0369526024136295
0,medio,36,10.670604151008742,7.8407064517494,7.360739903058278,5.231108616854587
0,ate_fundamental,40,1.8570789353486967,8.61104776688786,7.148345743900068,5.41610040220442
0,superior_pos,30,1.7587196151498548,8.365206834418355,7.379008127628304,3.784189633918261
1,medio,25,1.4973884086254774,6.738152494595957,6.052089168924417,0.6931471805599453
1,ate_fundamental,35,9.33960743525869,4.787491742782046,8.00603417874901,4.343805421853684
0,medio,27,4.6217814517932885,6.553933404025811,7.880048200971577,4.836281906951478
0,medio,27,1.791759469228055,1.791759469228055,6.951772164398911,1.3862943611198906
0,superior_pos,35,0.5877866649021191,7.457609289715606,8.348064228408266,0.0
0,medio,41,6.420491547482354,5.641907070938114,7.550135342488429,4.430816798843313
0,medio,31,3.3978584803966405,5.8522024797744745,7.403670290012373,4.983606621708336
1,medio,32,8.474814777970858,7.669028288589683,7.254177846456518,2.3978952727983707
0,medio,28,7.267239273840478,6.84587987526405,7.360103972989152,4.382026634673881
1,medio,27,5.187106437212035,6.169610732491456,7.377758908227872,2.4849066497880004
1,medio,30,7.970000911133205,7.652545692693921,7.237778191923443,4.624972813284271
0,superior_pos,33,7.42923593573546,7.658227526161352,6.75110146893676,4.852030263919617
0,medio,42,2.43973493114128,8.358666283188,6.606650186198215,0.0
0,medio,35,6.235606089417797,8.34687925374656,7.863266724009573,4.61512051684126
1,medio,23,6.218281343788488,7.132497551660044,7.146772179452637,3.737669618283368
0,superior_pos,42,6.973664734958958,8.5657928612523,7.040536390215956,5.393627546352362
1,superior_pos,24,3.691251638258992,7.589335823170617,7.706612913964197,3.784189633918261
0,superior_pos,29,0.712949807856125,6.766191714660351,7.805882040228621,3.9889840465642745
1,medio,60,5.026836673434264,5.204006687076795,7.520234556474628,3.258096538021482
1,ate_fundamental,51,9.631371039095958,6.118097198041348,7.246368080102461,5.135798437050262
1,medio,21,5.491166645228645,6.440946540632921,8.006367567650246,2.5649493574615367
1,medio,22,5.251382979358823,6.0330862217988015,7.603897968521881,4.6443908991413725
1,medio,40,3.2801590532851,6.92461239604856,6.961296045910167,3.80666248977032
0,medio,22,9.079670595306087,6.911747300251674,7.793586803371584,4.060443010546419
1,medio,32,9.093069767504511,7.126087273299125,7.519149957669823,5.117993812416755
0,medio,60,9.630448413797268,5.030437921392435,6.951772164398911,4.248495242049359
1,medio,29,2.996232148595642,6.535241271013659,7.846198815497425,3.80666248977032
1,medio,42,8.856484308401244,7.721791776817535,7.557994958530806,5.0369526024136295
1,superior_pos,39,1.0868770324496888,7.8252452914317745,8.313116702819253,2.3978952727983707
1,medio,35,2.376764491168297,8.537975730598767,7.291656209174461,5.075173815233827
0,superior_pos,53,-0.8209805520698302,5.375278407684165,7.195187320178709,3.4657359027997265
0,superior_pos,19,8.105710514000492,5.093750200806762,7.505492274737424,3.912023005428146
0,medio,34,-0.6539264674066639,6.731018100482083,7.473069088032197,1.6094379124341005
0,superior_pos,24,4.952582362647639,5.598421958998375,6.900730664045173,4.143134726391533
1,medio,37,1.9629077254238845,8.225235324101668,7.271703706887368,0.6931471805599453
1,medio,38,6.758088697209939,8.279189777195004,7.069023426578259,5.780743515792329
0,medio,47,-0.5108256237659907,6.78105762593618,7.826842098158293,0.0
0,medio,47,3.7021657984396703,7.566311014772463,7.616283561580385,4.553876891600541
1,medio,35,0.2070141693843261,7.61085279039525,7.551186867296149,1.0986122886681098
1,ate_fundamental,42,6.602058579808034,6.77078942390898,9.210340371976184,3.713572066704308
0,medio,35,3.922171336479961,6.502790045915623,6.208590026096629,5.298317366548036
0,medio,21,4.966195652664082,7.071573364211532,7.410347097821024,3.80666248977032
1,medio,46,7.049194075520748,7.792348924113037,8.259458195332408,4.382026634673881
0,medio,55,5.619349588681358,7.2868764117507,7.495541943884256,4.836281906951478
1,medio,26,-0.0408219945202551,5.83773044716594,7.375882148215011,3.4011973816621555
1,medio,23,9.088197596450064,6.660575149839686,7.163946684342547,2.19722457733622
0,medio,34,8.439824987400552,7.673223121121708,7.824046010856292,3.258096538021482
1,medio,30,0.959350221334602,7.088408778675395,7.661527081358517,4.624972813284271
1,medio,29,0.904218150639886,7.639161171659173,6.576469569048224,4.7535901911063645
0,medio,21,4.843241757886537,6.828712071641684,7.425953657077541,4.04305126783455
1,superior_pos,40,4.29148631099731,7.83399634170946,6.815639990074331,3.6375861597263857
0,superior_pos,47,7.193137208131359,8.83695515733143,7.119635638017636,5.214935757608986
1,superior_pos,37,7.061703081088245,8.585412430393381,6.3784261836515865,5.236441962829949
1,medio,42,8.258640055364134,6.888572459565364,6.459904454377535,3.1354942159291497
1,medio,32,4.078215180292217,6.532334292222349,7.551186867296149,4.356708826689592
1,medio,59,2.5416019934645457,7.925157512224703,7.530479995245536,5.613128106388071
1,medio,21,5.500359847954193,5.849324779946859,6.620073206530356,4.262679877041316
0,ate_fundamental,25,0.8415671856782185,7.562161631225652,6.739336627357174,4.127134385045092
1,medio,24,5.495034803625724,7.950854857719988,7.124478262493424,4.174387269895637
1,medio,34,9.959525436038602,4.927253685157205,7.527793987721444,1.3862943611198906
0,medio,23,5.652208439110153,6.061456918928017,7.123672785204607,4.007333185232471
1,superior_pos,52,4.277013280970592,8.91139510724569,8.766082459148864,5.424950017481403
0,medio,27,7.325234593287448,7.086737934510577,7.631431664576906,4.290459441148391
0,superior_pos,42,2.255493485460195,7.541683099882111,8.948975607841776,1.0986122886681098
0,medio,19,1.0986122886681098,5.384495062789089,6.956545443151569,0.6931471805599453
1,medio,40,-0.1684186516249632,6.879355804460439,6.507277712385012,4.248495242049359
0,medio,39,2.155823711598642,8.30844552038576,7.804251383528112,5.3981627015177525
1,superior_pos,28,2.063693184711697,5.945420608606575,7.636269603379373,3.295836866004329
1,medio,35,1.236923904465622,6.376726947898627,7.704811922932594,1.0986122886681098
0,medio,37,1.9629077254238845,7.697575346802343,6.826545223556594,0.6931471805599453
1,medio,26,7.88113497784042,6.767343125265392,7.4999765409521215,4.110873864173311
1,medio,33,8.216465054602512,7.223295679562314,7.340186835320115,4.812184355372417
1,ate_fundamental,61,1.8453002361560848,8.15507488781144,7.841885928984623,5.438079308923196
0,medio,38,11.806320860266164,7.816819965764552,8.414938957377482,4.68213122712422
0,superior_pos,47,-0.5621189181535413,8.958411469230219,8.859363449152088,5.541263545158426
0,superior_pos,51,7.731518356235677,8.018954683155718,8.857515151192198,5.375278407684165
0,medio,32,4.814498748268573,6.775366090936392,7.829232537543592,3.218875824868201
1,medio,34,7.111854635317653,7.696212639346407,6.922643891475888,3.912023005428146
1,medio,22,3.9193957597575593,4.804021044733257,6.665683717782408,2.4849066497880004
1,medio,54,3.584906863730958,5.356586274672012,7.51479976048867,4.804021044733257
0,medio,37,10.35980830927891,7.854381210652365,5.313205979041787,5.135798437050262
1,superior_pos,28,6.862600996975028,7.061334366910438,7.824046010856292,3.8918202981106265
0,medio,29,2.34660197841082,7.145984467714388,8.432506383249043,0.6931471805599453
1,medio,35,0.8649974374866045,8.168202930236053,6.6039438246004725,4.727387818712341
1,medio,25,7.853136742404791,5.332718793265369,7.087573705557973,4.61512051684126
1,medio,39,3.737550563577592,7.990915463091325,8.083637203141548,4.7535901911063645
1,medio,40,9.13373628712358,6.480044561926653,6.956545443151569,1.9459101490553128
0,medio,30,7.618285495319495,7.167809184316444,7.309881485824786,3.8501476017100575
0,medio,39,2.322387720290225,6.621405651764134,7.575071699507561,5.303304908059076
0,medio,33,7.871242524887264,6.269096283706261,7.783224016336037,4.700480365792417
1,medio,51,10.98981240895592,7.893572073504902,8.351374706721296,5.1647859739235145
1,superior_pos,34,4.857289845538818,5.313205979041787,8.496582237512113,4.499809670330265
1,medio,37,5.789684903656904,7.543802867501509,6.775366090936392,4.543294782270004
1,medio,30,6.078902916256816,6.884486652042782,7.275864600546533,4.248495242049359
0,medio,25,1.8961194845522973,7.710653323501202,7.148345743900068,3.688879454113936
0,medio,21,2.148850993052004,6.16541785423142,6.99117688712121,0.6931471805599453
1,medio,41,7.8729714039771155,7.026426808699636,6.985641817639208,5.58724865840025
1,medio,34,9.74101568075465,6.228511003591184,7.972466015974565,4.430816798843313
1,medio,36,4.561845061249718,7.773173680482536,7.403061091090091,4.31748811353631
1,medio,20,1.9565674435293008,6.570882962339584,7.088408778675395,2.995732273553991
1,medio,51,7.354371927304409,7.718685495198466,6.2766434893416445,4.30406509320417
1,medio,30,6.463060657681971,8.031060180240619,7.502186486602924,1.3862943611198906
0,superior_pos,42,7.522727381761602,7.440146680662688,7.546446273746024,5.429345628954441
0,superior_pos,50,7.161622002939187,6.888572459565364,8.469682208745185,4.262679877041316
0,superior_pos,31,6.356003488603501,6.20455776256869,7.473069088032197,4.51085950651685
1,medio,26,2.8390784635086144,7.266827347520591,7.587310506022615,3.8501476017100575
0,ate_fundamental,20,1.87640694328834,1.9459101490553128,7.223295679562314,0.6931471805599453
0,superior_pos,41,1.043804052173115,6.821107472256465,7.560601162768557,5.564520407322694
0,medio,35,2.355651813930738,7.40184157874383,7.19668657083435,3.9889840465642745
0,medio,41,7.683175754528063,8.85051762174672,6.180016653652572,3.784189633918261
0,medio,21,0.5709795465857378,5.634789603169249,7.697575346802343,4.276666119016055
0,superior_pos,47,4.493903373559505,7.574045005372199,7.785720896534624,4.07753744390572
0,medio,28,6.254386348430604,6.2766434893416445,7.462789157412448,4.564348191467836
0,superior_pos,33,5.808772921847138,8.034631032923107,7.856319571406588,2.3978952727983707
1,medio,50,-0.1109315607072816,5.730099782973574,7.371489295214277,1.6094379124341005
0,superior_pos,32,7.130722814806529,7.502738210754851,7.660114319173928,5.966146739123692
1,medio,40,1.3775058550868111,7.578145472419466,7.786551806428712,3.688879454113936
0,medio,38,3.575430761606357,5.857933154483459,7.473637108496206,4.51085950651685
1,medio,42,8.423395567122864,6.212606095751519,9.19085169539232,5.327876168789581
0,medio,22,-1.6094379124341005,5.8888779583328805,7.1372784372603855,2.4849066497880004
1,medio,23,5.051457288616511,6.539585955617669,7.66105638236183,4.143134726391533
0,superior_pos,38,9.156911113830818,7.623153068476902,7.412160334945205,1.0986122886681098
1,medio,42,6.677184211839131,8.403128235128264,7.696212639346407,4.330733340286331
0,superior_pos,27,-1.272965675812887,6.967909201801884,7.424165281042028,4.844187086458591
1,medio,24,6.618859136512177,7.087573705557973,7.0967213784947605,4.30406509320417
0,medio,26,7.110345040948579,7.415776975415394,6.8690144506657065,4.454347296253507
1,medio,31,6.269825184660072,7.629003889652957,6.956545443151569,3.091042453358316
1,medio,23,7.756569845731378,7.543273346705446,6.683360945766275,4.110873864173311
1,superior_pos,30,11.029066613898634,7.953318346560431,7.40184157874383,4.382026634673881
0,medio,19,6.1213737625622064,5.153291594497779,6.455198563340122,3.1354942159291497
1,medio,39,7.686258717577701,7.120444372392488,7.023758954738443,5.455321115357702
1,medio,24,7.4292952980653295,3.295836866004329,6.492239835020471,4.23410650459726
1,superior_pos,40,10.868602162297115,8.02322468471667,8.264620829411216,4.962844630259907
1,medio,24,9.42983487359938,6.068425588244111,7.416378479192928,3.970291913552122
1,medio,39,8.949989379515866,5.955837369464831,7.824046010856292,4.290459441148391
1,superior_pos,35,-0.371063681390832,4.787491742782046,7.651595573857601,2.3978952727983707
0,superior_pos,32,9.036752762977034,6.985641817639208,7.827240901752812,4.48863636973214
1,medio,45,5.1895064606898575,4.276666119016055,8.40178233990491,5.69035945432406
0,medio,21,5.95739056677423,6.736966958001855,8.006367567650246,4.127134385045092
1,medio,37,3.8323302365188976,5.123963979403259,8.054204897064407,4.248495242049359
1,medio,33,8.829617875208431,7.763021309018518,7.442492722794441,4.189654742026425
1,superior_pos,22,8.614810707272254,6.373319789577012,7.442492722794441,3.6375861597263857
0,medio,23,7.726827811940653,7.005789019253503,7.150701457592526,4.158883083359672
1,medio,29,6.738478270908978,6.745236349484363,7.703910209616311,3.044522437723423
1,medio,50,5.151005746943532,4.543294782270004,6.956545443151569,5.442417710521793
0,medio,21,8.671615834258203,6.289715570908998,7.098375638590786,2.4849066497880004
0,medio,56,6.083861396373949,8.203304026795282,6.858565034791365,4.060443010546419
1,medio,38,6.323498377130264,6.77078942390898,8.032035314398824,4.174387269895637
0,medio,32,1.9523181453506435,6.54965074223381,7.828038032125829,4.6443908991413725
0,medio,26,3.122805356117467,7.925157512224703,8.155362120328135,4.477336814478207
1,superior_pos,34,1.904343829975201,7.493317248862145,8.570733958344267,0.6931471805599453
1,medio,23,9.33635168454439,6.668228248417403,6.588926477533519,4.174387269895637
1,medio,22,0.5538851132264376,5.958424693029782,7.229113877793302,0.6931471805599453
0,medio,45,6.219107958847084,6.16541785423142,7.731930721948486,3.091042453358316
1,medio,28,7.425605174685034,8.15162164696975,8.103796712981794,4.276666119016055
1,superior_pos,31,3.298980069109862,7.840312983320164,6.950814768442584,5.003946305945459
0,medio,21,4.249851464820499,6.345636360828596,7.462789157412448,4.04305126783455
0,superior_pos,39,4.409520198982804,8.205218426395412,8.996156562033445,4.0943445622221
0,medio,18,-0.371063681390832,5.3471075307174685,6.4457198193855785,1.0986122886681098
1,medio,39,6.478033338317688,4.382026634673881,7.7279755421055585,4.795790545596741
1,medio,32,7.093188655705036,6.682108597449809,7.181591944611865,3.555348061489413
1,medio,31,4.3655796210035644,6.452048954437226,7.783224016336037,3.951243718581428
1,medio,40,3.605090153384228,8.332548939252638,7.629003889652957,1.791759469228055
1,medio,47,1.4350845252893227,7.060476365999801,7.473069088032197,0.0
1,medio,33,5.3737494616638894,6.57507584059962,7.191429330036379,3.6635616461296463
